grid,velocity,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.0,0.1373307090471296,300.0,11.225271624710468,8.729620518889784e-15,0.0,6.66260988976072e-16,0.19011406844096276,0.0,2.695661084677699e-16,0.0,1.0150547762715246e-13,2.972089571920457e-13,1.947346808951576e-18,5.758534063188878e-15,1.2926127880230393e-18,1.399783630009795e-15,0.09505703422041173,0.0,1.6538698252200123e-17,8.856275317125577e-19,0.0,8.721114366340918e-19,8.72635007165491e-19,0.0,0.0,2.056035073269193e-15,9.300816536303945e-19,0.0,8.397191729670212e-19,0.0,1.4203460531316412e-18,0.0,0.0,0.0,0.0,2.098046257405575e-15,0.0,1.1562652309524906e-18,0.0,6.2156327509124035e-15,0.0,0.0,1.4568759710913402e-14,0.0,1.5348843668316988e-14,1.4203185241682567e-18,5.767512803881857e-17,1.556784695822382e-18,0.0,5.081454108687942e-17,0.7148288973381391,1.1202932151791892e-18,3.0036221970039905e-14,0.0,7.547005226260301e-19,4.475489685202395e-16
0.003,0.13733070904770237,300.0000000010867,11.22527162466943,1.906527735510269e-13,0.0,8.83715295876071e-14,0.19011406844105203,1.1277653119811818e-17,4.866110692266648e-14,0.0,1.0150264630389778e-13,8.346458537959085e-21,0.0,1.0699563070254065e-21,0.0,2.5618703125643134e-13,0.09505703422014633,0.0,2.552320127667984e-15,0.0,0.0,0.0,1.2914856888923047e-19,0.0,0.0,2.054544242445671e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0922057143415533e-15,0.0,0.0,0.0,6.211222123256859e-15,0.0,0.0,7.49051501764406e-22,0.0,1.5347382135081478e-14,0.0,5.627335943841428e-17,1.5501593894678244e-19,0.0,1.46240309229514e-14,0.7148288973380429,0.0,3.0036819892795806e-14,0.0,0.0,4.463574294790508e-16
0.006,0.13733070903817277,299.9999999769676,11.22527162545033,9.982249909702252e-12,2.9086876017636426e-24,2.6450105555935628e-14,0.1901140684384412,1.5499170862855507e-17,1.1028833242218581e-13,0.0,1.0149968340342813e-13,0.0,0.0,0.0,0.0,4.197284916327524e-12,0.0950570342187506,0.0,2.5503082245828154e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.052886875930386e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0882336799487936e-15,0.0,0.0,0.0,6.2072959811959735e-15,0.0,0.0,0.0,0.0,1.534584831100592e-14,0.0,5.471821264751665e-17,0.0,0.0,1.461803899871319e-14,0.714828897328317,0.0,3.0045215846233256e-14,0.0,0.0,4.4503332839223585e-16
0.0075,0.1373307090549332,299.99999995777296,11.225271624081437,2.0877684484404586e-10,7.571306375563566e-24,1.2194182897491639e-14,0.19011406839958947,7.099157326146063e-18,1.2472702902099838e-13,0.0,1.0150226370506164e-13,2.3320834088044205e-25,5.213770624152999e-26,4.5322725454109445e-24,4.7428205798246783e-26,7.255730328752461e-12,0.09505703419996912,0.0,2.5548796610384165e-15,2.816533089355001e-24,0.0,6.526986256624883e-25,0.0,0.0,7.961669709853309e-26,2.0553037452481605e-15,6.036416212342385e-25,0.0,0.0,0.0,5.5486272202580254e-24,0.0,0.0,2.6810021970891247e-20,1.021762977183775e-21,2.0930356628434915e-15,0.0,3.6791929638336276e-25,0.0,6.208758118305959e-15,0.0,0.0,2.6982118697884373e-25,0.0,1.5348029128841298e-14,4.167253994439775e-25,5.697893000039656e-17,8.605856511003564e-19,0.0,1.4622645811161387e-14,0.7148288971840968,2.649267724907292e-19,3.005162462382707e-14,0.0,7.652047781013975e-23,4.469441298194762e-16
0.00825,0.13733070931330146,299.9999999461073,11.22527160296138,2.276470517526271e-09,1.6005432003543833e-23,7.715629679160996e-15,0.19011406800112465,4.4645736065983095e-18,1.3757792473921588e-13,0.0,1.015092180705945e-13,8.203585264600093e-25,1.8340518022047953e-25,1.594014749532437e-23,1.6661458243825217e-25,9.114643640174085e-12,0.09505703400772525,0.0,2.5659497196850436e-15,9.911051507187213e-24,0.0,2.295915002919268e-24,0.0,0.0,2.800682077261477e-25,2.0594972393524936e-15,2.123434186563181e-24,0.0,5.413462488867552e-21,0.0,1.9518479840828482e-23,0.0,0.0,3.305829258867298e-19,3.5875142204126126e-21,2.1010307518343655e-15,0.0,1.2942322128730108e-24,0.0,6.212553459709734e-15,0.0,0.0,9.491518912157896e-25,0.0,1.5351804472810327e-14,1.4659178001672928e-24,6.08740643858744e-17,4.7556734432021734e-18,0.0,1.4631443840089743e-14,0.7148288957052447,5.165829418315891e-18,3.005671345661073e-14,0.0,2.692385982347008e-22,4.502682239625919e-16
0.009,0.1373307130514737,299.9999999346368,11.22527129737912,3.164064367876387e-08,0.0,4.815135804127306e-15,0.1901140623468465,2.6519803233631157e-18,5.288257830018614e-13,0.0,1.0160913567478448e-13,0.0,0.0,0.0,0.0,1.137584128749447e-11,0.09505703127989891,1.2668434037322755e-14,2.8074746222259377e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.0561282604844005e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0912295874962517e-15,0.0,0.0,0.0,6.206333482916862e-15,0.0,0.0,0.0,0.0,1.534604884404166e-14,0.0,5.495088884761167e-17,0.0,0.0,1.4617509502831167e-14,0.7148288747205135,0.0,3.0054247192299665e-14,0.0,0.0,4.452152113891882e-16
0.009374999999999998,0.13733073347375813,299.99999997698086,11.22526962792262,1.9169008219935968e-07,3.5182167059859767e-23,3.746095221003965e-15,0.19011403152883868,2.1371707301385317e-18,7.34381374845969e-12,0.0,1.0367111358817635e-13,2.120063568016266e-24,4.739777440253172e-25,4.1191946733195413e-23,4.304529360533873e-25,1.2618885997783032e-11,0.09505701641124245,2.842368307959439e-13,9.0825847901884e-15,2.5613742374237216e-23,0.0,5.933326930542274e-24,0.0,0.0,7.2378477159735395e-25,2.129586991318499e-15,5.4876197021231676e-24,0.0,1.849530743433815e-20,0.0,5.04414253272252e-23,0.0,0.0,7.16101034219831e-19,9.250626812213694e-21,2.12615269993249e-15,0.0,3.3447099558832655e-24,0.0,6.2293551429787064e-15,0.0,0.0,2.4529093395272235e-24,0.0,1.5349951171113565e-14,3.7883873621593144e-24,5.903378070463177e-17,2.8346382095729314e-18,0.0,1.4626709689190645e-14,0.7148287603494022,2.503871225869463e-18,3.005821250053724e-14,0.0,6.956901656489609e-22,4.489414109756172e-16
0.009562499999999998,0.13733079438594736,300.0000004299664,11.22526464854906,6.678761174026693e-07,0.0,3.1798378172316193e-15,0.19011393982507185,1.3796900571316588e-18,6.87880120307093e-11,0.0,1.2379587989618098e-13,0.0,0.0,0.0,0.0,1.3271019897668632e-11,0.09505697215841068,2.9391870135396493e-12,8.855725128908216e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.9519419176595215e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2830663093413017e-15,0.0,0.0,0.0,6.436750997862125e-15,0.0,0.0,0.0,0.0,1.5340190669229134e-14,0.0,4.99983743868561e-17,0.0,0.0,1.4603406089766418e-14,0.7148284200551142,0.0,3.005110585462772e-14,0.0,0.0,4.4348925315466647e-16
0.009749999999999998,0.13733105806163887,300.0000061265486,11.225243094012992,2.715629729409259e-06,9.467723209992804e-23,2.8124671286691414e-15,0.19011354530374125,1.7823812045312436e-18,8.279943344682906e-10,0.0,3.9336284003565716e-13,5.95532771296112e-24,1.3313760438604609e-24,1.157027932945081e-22,1.2090192634451087e-24,1.3957858948684454e-11,0.09505678167186205,3.844313510137091e-11,1.4592476711552428e-12,7.19447308420826e-23,4.125552787304221e-15,1.6667371691894417e-23,0.0,7.0468378123810894e-15,2.0331775993256742e-24,1.659598980164348e-14,1.541474711560684e-23,4.8420265907540806e-14,5.168005819355006e-20,0.0,1.416870828217563e-22,0.0,0.0,1.3822827676393361e-18,2.5885729862661973e-20,3.818966438070912e-15,1.815393320290639e-15,9.395463091502973e-24,0.0,9.876763058441762e-15,0.0,0.0,6.89038340194971e-24,0.0,1.5345224838320863e-14,1.0641854113858469e-23,7.24892289890094e-17,0.0,0.0,1.4615414751275997e-14,0.7148269565122641,0.0,3.00554887068959e-14,0.0,1.9533898873929027e-21,5.12188469689807e-16
0.009937499999999998,0.13733221350081415,300.0000772181316,11.225148642314583,1.1521620578558343e-05,0.0,2.272746592588781e-15,0.1901118466016848,1.6130043971275253e-18,1.0208483556345434e-08,1.1431125438020546e-12,3.842880840315817e-12,0.0,0.0,0.0,0.0,1.4721238447586734e-11,0.09505596020885036,5.131794286775842e-10,2.5092493464702913e-11,0.0,2.0130772402856395e-12,0.0,2.992674184914931e-18,1.5904529616287007e-13,0.0,2.39855493799128e-13,0.0,8.873173360342505e-13,0.0,0.0,0.0,1.7427043398418318e-14,0.0,0.0,0.0,1.6985131769891345e-14,3.0662847710056267e-14,0.0,0.0,6.381679370936914e-14,0.0,0.0,0.0,0.0,1.5315251041423993e-14,0.0,3.4163796186765436e-16,0.0,0.0,1.4544900412110604e-14,0.7148206607989311,0.0,3.0031124711427195e-14,0.0,0.0,1.7813091511922606e-15
0.010031249999999999,0.13733432193707815,300.0004185862605,11.224976292178084,2.682307312140885e-05,1.1426537672704856e-21,2.6263969722868332e-15,0.19010888458631545,1.428232074504223e-17,5.484301261935467e-08,8.059837350034763e-12,2.1585122709158358e-11,7.26577935929206e-23,1.624309383231276e-23,1.4116762220790555e-21,1.4749900396107474e-23,1.532141483097097e-11,0.09505452201889499,2.9529118883744514e-09,1.8084742174049382e-10,8.777349108354225e-22,1.5398503467236457e-11,2.0332835631212591e-22,2.3557372549427854e-17,1.189173028903628e-12,2.4806281026479837e-23,1.638656651135515e-12,1.8806920179946476e-22,6.32874596558917e-12,6.219901787497368e-19,0.0,1.7285139303157826e-21,1.6208693684492697e-13,0.0,1.7121073656352115e-17,3.154878159585582e-19,6.157674716444418e-14,1.7143803211910457e-13,1.1462271615857208e-22,9.181944386572083e-14,3.886549170184212e-13,0.0,0.0,8.406378388341192e-23,0.0,1.5353019075723634e-14,1.298305403162672e-22,2.3638379470553204e-15,2.9969021540127344e-17,2.173868202059039e-15,1.4636428410506085e-14,0.7148097122744191,7.833582483283352e-18,3.0058450083735845e-14,7.756709930733818e-16,2.3828736362035016e-20,1.1808253388608854e-14
0.010124999999999999,0.13734055426556918,300.0027176826773,11.224466873246975,6.737398777307948e-05,0.0,3.3352886734229145e-15,0.19010096652442082,8.242765416352987e-17,3.5288475731145107e-07,5.7720747081209943e-11,1.4951732249148938e-10,0.0,0.0,0.0,0.0,1.7263519508513294e-11,0.0950506415030757,2.048292340812622e-08,1.6013595014105774e-09,0.0,1.387675959793724e-10,0.0,1.833803216809548e-16,1.0838075839295277e-11,0.0,1.3787301558378811e-11,0.0,5.519466509008713e-11,0.0,1.5378582817797724e-11,0.0,1.6844431408968827e-12,3.955793754218304e-15,1.998493226799167e-18,0.0,2.763677187896824e-13,1.132381119200892e-12,0.0,7.681687641621862e-13,3.1028237140084483e-12,0.0,8.279444499518523e-16,0.0,8.440783275103257e-14,1.535126336349204e-14,0.0,2.0521474511598183e-14,2.1286029908332451e-16,6.728169433808855e-14,1.463976302368756e-14,0.7147806425498848,3.3699712740968425e-18,3.0044342503585153e-14,1.4541244144395404e-14,0.0,1.178705773280732e-13
0.010171874999999999,0.1373491546079493,300.00881105820133,11.223763970609584,0.00011274201421299885,1.5670704360206353e-21,5.198255335706605e-15,0.19009192944520892,3.6412725067140244e-16,1.1364180818354632e-06,1.974967353972762e-10,5.1150203698592e-10,6.296829666599489e-23,1.4066314801888702e-23,1.2215826022083538e-21,1.2779342014512105e-23,2.1596753672637688e-11,0.09504612548970497,6.990667959965583e-08,6.6369787026861185e-09,7.610259625410005e-22,5.805783781736078e-10,1.7622224357271786e-22,8.013165922787992e-16,4.593607406315566e-11,2.1467621396137244e-23,5.487251653906548e-11,1.6273027186350995e-22,2.2586259451778277e-10,9.183219085062894e-19,9.204970022781433e-11,1.4970279468035768e-21,7.883719561308034e-12,2.4808943750468485e-14,6.235027821899566e-18,2.651985146482095e-19,6.919043918256224e-13,3.713129962570806e-12,9.925365182220248e-23,2.687687846126135e-12,1.1947057504406297e-11,3.865685317224691e-14,3.350882407363544e-15,7.27293395946126e-23,4.706112051020236e-13,1.536053048281262e-14,1.1234581428295724e-22,8.515355111944655e-14,8.776088415604762e-16,2.9899626210119676e-13,1.468263934787111e-14,0.714747988330693,6.1555490042434685e-18,3.0021505602171066e-14,7.933315793613396e-14,2.060267507064605e-20,5.532594121450828e-13
0.010218749999999999,0.1373705999855798,300.0323706366129,11.222011622553905,0.00019553808785838976,0.0,1.0878415434941601e-14,0.19007478509318934,2.5662392252926873e-15,4.1438524692634e-06,7.685600341182296e-10,1.9977309572658025e-09,0.0,0.0,0.0,0.0,3.776695228609841e-11,0.09503726711475388,2.721602916060392e-07,3.2114687315122074e-08,0.0,2.837345431597511e-09,0.0,5.6383965106605204e-15,2.2784583063657646e-10,0.0,2.5381229007694444e-10,0.0,1.0774454461912725e-09,0.0,5.013931904530528e-10,0.0,4.360611656259673e-11,1.449238309817616e-13,0.0,0.0,1.9021299967105015e-12,1.3813919103118712e-11,0.0,1.0591064850743475e-11,5.3316943722387016e-11,2.411311432753233e-13,1.3660206925731535e-14,0.0,2.4672051134536956e-12,1.5362461438405004e-14,0.0,4.132984385352085e-13,4.203419334656209e-15,1.4755667248795461e-12,1.4782085834394356e-14,0.7146879537431922,0.0,2.989377032872116e-14,5.073894743077286e-13,0.0,3.081089398162622e-12
0.010265624999999999,0.13743195239475134,300.12342641945764,11.217001387728422,0.00034661935010031625,6.211950245477258e-20,3.029899552293964e-14,0.19004090007400887,2.8440392798915375e-14,1.5684701282854772e-05,3.1019532224198473e-09,8.098326128196564e-09,1.652225567237294e-21,3.692932955567193e-22,3.224221008849609e-20,3.4093431017374746e-22,9.956576435107888e-11,0.09501871817296674,1.0996730634264521e-06,1.609909317794281e-07,2.1927799727282628e-20,1.4362046576574554e-08,4.648814337860975e-21,6.150414526027007e-14,1.1704482746933897e-09,5.641829180432646e-22,1.216898769723199e-09,4.279709836618211e-21,5.325660894720948e-09,1.9988026197372313e-17,2.6846172834099343e-09,3.9356410423249174e-20,2.4940272244537787e-10,8.372589993738849e-13,1.5684859822021867e-16,7.008977604171732e-18,5.427132423601399e-12,5.3339068082925385e-11,2.6063637005702797e-21,4.31401269362139e-11,2.4677530742319673e-10,1.273040319990808e-12,5.634126647362983e-14,1.910796491864605e-21,1.2787358083529909e-11,1.573123272021978e-14,2.952000411588666e-21,2.07956923221275e-12,2.144074159814876e-14,7.449099328994977e-12,1.6090827327198135e-14,0.7145767803342685,1.4891655767799154e-16,2.968894476004481e-14,3.3353901653855752e-12,5.442178136488545e-19,1.7754582500023755e-11
