phi,T (K),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.7745490981963927,1963.137837055932,5.0203303266966444e-05,2.822887790448995e-06,3.254985460902861e-05,0.04216537229071917,0.0007848242997686731,0.150032522863807,1.5964483917929236e-06,1.6078912452156022e-07,6.891149161131552e-23,9.564927985717114e-24,4.801262113605537e-23,2.2309268390184412e-24,6.747144301675836e-22,6.063010758074891e-22,0.00011168082035408135,0.07512707803457207,1.2382750699497532e-12,2.3172506229310986e-14,1.3597857789152334e-20,1.7455180472593649e-22,1.726533704059458e-21,7.200598821462937e-32,7.788971531348781e-29,1.3862025876895994e-34,3.2725593910394547e-34,8.361168806610967e-40,9.852458103481553e-41,1.7142262638404853e-25,4.317533816315113e-25,1.6241259938919392e-28,1.4236830078330367e-10,2.142927744543794e-11,1.085543514889931e-11,6.641045749483249e-11,4.82129689784994e-11,0.0029889811472654138,7.817567428812753e-06,5.160578403580834e-07,1.7855557819039172e-08,5.2586012749183916e-18,5.0793779675469065e-15,2.3804384723518987e-22,9.710572545042591e-26,1.8578569257478846e-19,8.164554818107474e-15,5.8046519220961265e-12,9.991175454042495e-14,0.7289847448752731,0.0,3.330436715320926e-58,3.7484253448205506e-59,4.100652900884893e-31,1.218247871823992e-31
0.7809619238476954,1973.3748628406058,5.5646080397693943e-05,3.194122017271416e-06,3.4754929699703825e-05,0.040872053308776066,0.0008231527832196619,0.1511591199862226,1.6335743567532055e-06,1.651710909397342e-07,1.0203586532065596e-22,1.433259371694037e-23,7.083198267388567e-23,3.329923981554567e-24,9.687453911902676e-22,8.539369617152265e-22,0.000124842939464494,0.0756896225959832,1.5288600717543025e-12,2.868657444789029e-14,1.8263815765831033e-20,2.366827618011777e-22,2.2964551643145576e-21,1.2594727337608702e-31,1.2874264842358667e-28,2.461778366779987e-34,5.6515915810148135e-34,1.551217995396205e-39,1.8036089595522337e-40,2.605950954831469e-25,6.4311428016486565e-25,2.5230426783369473e-28,1.6577403327983063e-10,2.5263129224981096e-11,1.2765598213885064e-11,7.61283672549039e-11,5.489002597869035e-11,0.0030285654930891086,7.661389657577682e-06,5.222509176190055e-07,1.913262669845816e-08,7.111706014718068e-18,6.562120046172588e-15,3.3557837759823924e-22,1.3959221158027353e-25,2.3965767440263066e-19,9.914498588617832e-15,6.824255205089549e-12,1.209165600382184e-13,0.728510264034499,0.0,8.021946959515096e-58,8.904145408076967e-59,6.570462227641199e-31,1.9327987543325276e-31
0.787374749498998,1983.5634697012822,6.162931886706104e-05,3.6088697434381997e-06,3.704761275216645e-05,0.03958213307522682,0.0008624547849525199,0.15228323612933348,1.6692973211925757e-06,1.6949540532955067e-07,1.5040839739874914e-22,2.138496357995095e-23,1.0411204739375282e-22,4.951139637218629e-24,1.3868776876723063e-21,1.200052909063175e-21,0.00013942169313764548,0.07625003416031856,1.8837125913456194e-12,3.54509664091781e-14,2.4467313938908924e-20,3.200561813712631e-22,3.048192015290993e-21,2.1915814809062397e-31,2.119549878305282e-28,4.351527891994933e-34,9.722356173258372e-34,2.8647798305604342e-39,3.28855611838979e-40,3.9465817468845114e-25,9.549819192010117e-25,3.904948969795831e-28,1.9258928206855054e-10,2.9720429735663156e-11,1.4986524320275672e-11,8.718676950440439e-11,6.239325144057806e-11,0.0030659357091132786,7.500249122539657e-06,5.280648705211112e-07,2.04735453464535e-08,9.587846647193689e-18,8.46025926811831e-15,4.716610812548924e-22,1.9993570539530832e-25,3.0831077509275277e-19,1.2017497529664882e-14,8.012251423629673e-12,1.4602462632407386e-13,0.7280374589477921,0.0,1.9200594116613677e-57,2.1030437241750632e-58,1.0487697190597767e-30,3.0563912460087436e-31
0.7937875751503005,1993.7031131537976,6.820420982851413e-05,4.071651682194474e-06,3.94255410471984e-05,0.03829579458626733,0.0009026931868067055,0.15340483917700432,1.703439469055151e-06,1.7374840552609911e-07,2.207550772611538e-22,3.177607156013045e-23,1.5248973155035283e-22,7.334484074998072e-24,1.9800562250268258e-21,1.6830083529050015e-21,0.00015556034294598206,0.07680817080259186,2.3162977868684513e-12,4.373836308802584e-14,3.2697131806678626e-20,4.31676920011477e-22,4.03818697254371e-21,3.7947039511921873e-31,3.476521546134626e-28,7.658061326008022e-34,1.6664985875924553e-33,5.2680484890654034e-39,5.9739800999800795e-40,5.955394318583654e-25,1.4139589274297091e-24,6.022495429050033e-28,2.2324233633723575e-10,3.48926470084213e-11,1.756521326509013e-11,9.976482565996802e-11,7.081335803344269e-11,0.003100937665564857,7.334222730564168e-06,5.334746950145746e-07,2.1879173740509898e-08,1.2887354414417457e-17,1.0886298315417466e-14,6.610441404479274e-22,2.8536125611762595e-25,3.955900695279176e-19,1.4541093571387386e-14,9.39518093529799e-12,1.7598152847779485e-13,0.7275664056051845,0.0,4.568666032572647e-57,4.940871849796829e-58,1.668008517423561e-30,4.8183528190612455e-31
0.8002004008016033,2003.7931592981315,7.542703358643831e-05,4.5874085424174096e-06,4.1885564346550675e-05,0.037013235854223295,0.0009438243327730197,0.15452389497635566,1.7358156920981852e-06,1.7791557760868118e-07,3.2264857062578654e-22,4.7029175353003686e-23,2.2259709704607302e-22,1.0826795814670907e-23,2.8196896176876194e-21,2.3559165823685926e-21,0.00017341679758271436,0.07736387594590506,2.842783924078254e-12,5.387958477266725e-14,4.3593059145543407e-20,5.807925260134152e-22,5.340109046183804e-21,6.53963791207032e-31,5.682373714189642e-28,1.3421351139649745e-33,2.8470122470310684e-33,9.648930312052665e-39,1.081564461777381e-39,8.9559865829205e-25,2.0878293725315765e-24,9.257506003656237e-28,2.5820539107575e-10,4.088328001698958e-11,2.0555390287513718e-11,1.1406612856775129e-10,8.02499300938879e-11,0.003133411271550853,7.163392395627794e-06,5.38454395398118e-07,2.3350132014562455e-08,1.7272444594413478e-17,1.3982542890712672e-14,9.239780144980948e-22,4.059179282935821e-25,5.062935930032231e-19,1.7565274666187856e-14,1.100369770146044e-11,2.1165967840455364e-13,0.7270971829917746,0.0,1.0811663848540126e-56,1.155181545251514e-57,2.643898999775631e-30,7.574503808147557e-31
0.8066132264529058,2013.832873782755,8.335976884276562e-05,5.161537934883107e-06,4.4423663402033074e-05,0.035734671426455686,0.0009857974287479628,0.15564036702217302,1.7662335111163392e-06,1.8198150600449748e-07,4.696670670808769e-22,6.933905067840985e-23,3.2389933770376185e-22,1.5928313488053726e-23,4.005760801904506e-21,3.292308032958661e-21,0.00019316532848894272,0.07791697664990484,3.482573662752569e-12,6.627602929761061e-14,5.799175400808511e-20,7.795974936786605e-22,7.050097348177466e-21,1.1219950179434007e-30,9.257730578826206e-28,2.3431117597691442e-33,4.84893928350877e-33,1.7608168674164676e-38,1.952137007949208e-39,1.3424875412837824e-24,3.0750624549027563e-24,1.4185869784607375e-27,2.979976461046547e-10,4.780927681418427e-11,2.4018454810484722e-11,1.3032236162036533e-10,9.081222804993935e-11,0.0031631900501985833,6.987845462020605e-06,5.429769120727936e-07,2.488676449820295e-08,2.308572690362038e-17,1.7928961580084843e-14,1.2882240761688722e-21,5.755509863124476e-25,6.463995822709458e-19,2.1184748919047723e-14,1.287322880034948e-11,2.540788925243682e-13,0.7266298732793303,0.0,2.545765709600648e-56,2.6889764807846894e-57,4.177504196942858e-30,1.1876197618235585e-30
0.8130260521042083,2023.8214081019346,9.20707956838207e-05,5.7999348126115305e-06,4.703486169674225e-05,0.03446033423112036,0.0010285538710884232,0.1567542160541031,1.794493005608293e-06,1.8592981860889787e-07,6.810087467844598e-22,1.0185921185475947e-22,4.698790683495448e-22,2.3358984023212188e-23,5.6781447008634114e-21,4.593991901454509e-21,0.00021499853869334044,0.07846728163718222,4.258941234540679e-12,8.141487643198255e-14,7.698651107261363e-20,1.0441576174054453e-21,9.293627095209866e-21,1.916892335358841e-30,1.5037608913176544e-27,4.075976849414884e-33,8.23575983724573e-33,3.2025372063127854e-38,3.5138400276360785e-39,2.0062418095564303e-24,4.518564141211876e-24,2.1674685818990815e-27,3.431883925922599e-10,5.580260455853182e-11,2.8024570864298693e-11,1.48797599031881e-10,1.0262006867445671e-10,0.003190100664978656,6.807675206263988e-06,5.470140411686243e-07,2.6489099418030888e-08,3.077414483860625e-17,2.2953159155256875e-14,1.791799260269229e-21,8.135727381417879e-25,8.233467668195531e-19,2.551164947863638e-14,1.5044750395264775e-11,3.044302589836369e-13,0.72616456206903,0.0,5.967170430929726e-56,6.234768739237148e-57,6.581338237971321e-30,1.8576916206333285e-30
0.819438877755511,2033.7577848544593,0.00010163571189762932,6.5090360108717306e-06,4.971313034010757e-05,0.033190477594384114,0.0010720265016213818,0.15786539960161303,1.820386763111272e-06,1.8974312716426657e-07,9.83736054480207e-22,1.4910906166331807e-22,6.797092792278788e-22,3.4153006557688895e-23,8.032416072991073e-21,6.401992536374735e-21,0.0002391296359362585,0.07901457902292504,5.199798104822285e-12,9.988772627958049e-14,1.0200524905714427e-19,1.3956243059878193e-21,1.2234519539834363e-20,3.262007868921349e-30,2.4359373969110983e-27,7.06706611327885e-33,1.3953778163369062e-32,5.80716258269407e-38,6.309840560946238e-39,2.989626907021713e-24,6.625590037772658e-24,3.302766294456383e-27,3.944000365842734e-10,6.501198851629159e-11,3.2653924343927005e-11,1.6979338498107917e-10,1.1580479239426061e-10,0.0032139624012353647,6.622981406918433e-06,5.505363467007382e-07,2.8156803962945514e-08,4.091993632449796e-17,2.934306032613633e-14,2.4867214078589794e-21,1.146678961803969e-24,1.0463802122389765e-18,3.067876024191737e-14,1.756570437634725e-11,3.641038717618169e-13,0.7257013386496607,0.0,1.3930030226571905e-55,1.440674244704718e-56,1.0340465545288994e-29,2.8996957941607637e-30
0.8258517034068136,2043.6408794389233,0.00011213828378675728,7.295869324024902e-06,5.245128482299852e-05,0.03192537759452679,0.0011161387677753308,0.15897387144008773,1.8436998421076645e-06,1.9340296129789237e-07,1.4158892976717243e-21,2.1755028457181133e-22,9.806162951200027e-22,4.979358239530263e-23,1.1341957957321118e-20,8.911801318838222e-21,0.0002657950653415514,0.07955863369009468,6.338614825727539e-12,1.2241351447857494e-13,1.3491241582529917e-19,1.8618316734214812e-21,1.608679513135681e-20,5.530533931898332e-30,3.9362691797174494e-27,1.2216509168171016e-32,2.3591140199288403e-32,1.0502067954143415e-37,1.1307790904446937e-38,4.4432284616176335e-24,9.696612198116462e-24,5.020278423488391e-27,4.523109773618954e-10,7.560483636117481e-11,3.799817619569588e-11,1.9365475764316407e-10,1.3051032653131826e-10,0.003234586584319207,6.43387100201052e-06,5.535130621558108e-07,2.9889133686018254e-08,5.4280684244531877e-17,3.746308117938537e-14,3.44412516387828e-21,1.6117122748742887e-24,1.3269782424917085e-18,3.684337243360388e-14,2.0491085057220766e-11,4.3472109242352185e-13,0.7252402962954975,0.0,3.2403229688151514e-55,3.319321698027379e-56,1.6206971683405246e-29,4.517815566590144e-30
0.8322645290581163,2053.4693983298553,0.00012367155931691023,8.168107763885747e-06,5.5240873075031094e-05,0.030665335834283144,0.0011608037759438833,0.1600795808671639,1.8642097605697928e-06,1.9688969596869837e-07,2.0307988986388044e-21,3.164020141245897e-22,1.4112181567495475e-21,7.240496383840737e-23,1.5988935583809538e-20,1.2394709880625668e-20,0.00029525757377540566,0.08009918419150219,7.715533631511806e-12,1.49866781419805e-13,1.7814238818578418e-19,2.4794003161051377e-21,2.1130313135475743e-20,9.344631509686604e-30,6.346853446943358e-27,2.106169153306285e-32,3.9812535436040117e-32,1.8948960005834495e-37,2.0231447117077313e-38,6.587470404614947e-24,1.4167231005486726e-23,7.613834835301534e-27,5.176582461060595e-10,8.776936729263948e-11,4.4162147600987904e-11,2.2077742961190486e-10,1.468943572170157e-10,0.0032517759359662972,6.240458861761452e-06,5.559119818086609e-07,3.1684875497635276e-08,7.184115534649398e-17,4.777480804026285e-14,4.76125957645311e-21,2.2594490388788156e-24,1.6793798755585735e-18,4.419190958697894e-14,2.3884732952163897e-11,5.18172139044383e-13,0.7247815325749289,0.0,7.514623846783689e-55,7.629730145647137e-56,2.534612917168596e-29,7.027846107702765e-30
